Date,Gold_Price,Crude_Oil,Inflation,Interest_Rate,USD_EUR,SLV,^GSPC,sent_enc,increase_ind
2023-10-23,0.16399322622683915,0.8429003021148036,0.4197235668046897,1.0,0.33295711060948174,0.19865064379449693,0.17918908556566648,0,-1
2023-10-24,0.16376883728875186,0.8429003021148036,0.4197235668046897,1.0,0.2753950338600468,0.19640185976498126,0.1926149643422902,2,-1
2023-10-25,0.17240601423971186,0.8429003021148036,0.4197235668046897,1.0,0.26185101580135517,0.19040486405351287,0.16592538454099426,2,1
2023-10-26,0.17565888362823462,0.8429003021148036,0.4197235668046897,1.0,0.2042889390519187,0.1836582260056543,0.1442179566287911,2,1
2023-10-27,0.19966336524528588,0.8429003021148036,0.4197235668046897,1.0,0.2720090293453714,0.2083958511879177,0.13551577232126444,2,1
2023-10-30,0.18788559895415208,0.8429003021148036,0.4197235668046897,1.0,0.3036117381489851,0.22038984261085393,0.15718361859216023,0,-1
2023-10-31,0.17655626822197384,0.8429003021148036,0.4197235668046897,1.0,0.24492099322799143,0.19340329041941906,0.16900569205397487,0,-1
2023-11-01,0.1700503582863197,0.4572004028197383,0.44503411675511595,1.0,0.2110609480812653,0.19265364808302832,0.18831190504514028,2,-1
2023-11-02,0.1768927660497998,0.4572004028197383,0.44503411675511595,1.0,0.3013544018058709,0.18515751067843533,0.22333117381603818,2,1
2023-11-03,0.18440816946893263,0.4572004028197383,0.44503411675511595,1.0,0.4311512415349881,0.21139427755382334,0.24110375867265876,1,1
2023-11-06,0.16825576025744965,0.4572004028197383,0.44503411675511595,1.0,0.44695259593679504,0.20089957080366805,0.24445150970798613,0,-1
2023-11-07,0.15973069219622887,0.4572004028197383,0.44503411675511595,1.0,0.379232505643341,0.17466266094862393,0.24988489230798205,1,-1
2023-11-08,0.1393157489541349,0.4572004028197383,0.44503411675511595,1.0,0.41083521444695204,0.16866566523715598,0.25181283917187525,1,-1
2023-11-09,0.1473920391391822,0.4572004028197383,0.44503411675511595,1.0,0.4051918735891653,0.17166423458271785,0.23628827758669257,0,1
2023-11-10,0.12518215555099893,0.4572004028197383,0.44503411675511595,1.0,0.4051918735891653,0.1454273247276735,0.2660363415095457,0,-1
2023-11-13,0.13639920623482965,0.4572004028197383,0.44503411675511595,1.0,0.39390519187359074,0.1521739627755322,0.26441927099602835,1,1
2023-11-14,0.1544586646821396,0.4572004028197383,0.44503411675511595,1.0,0.5756207674943581,0.2076462088515273,0.3012922443090158,1,1
2023-11-15,0.14907452827831214,0.4572004028197383,0.44503411675511595,1.0,0.5665914221218962,0.22863576533149377,0.3044382359510849,2,-1
2023-11-16,0.17206951641188567,0.4572004028197383,0.44503411675511595,1.0,0.564334085778782,0.25187410584097647,0.30678703194174284,2,1
2023-11-17,0.17184512747379815,0.4572004028197383,0.44503411675511595,1.0,0.5959367945823957,0.2511244635045857,0.3093196151209575,2,-1
2023-11-20,0.1684799780369272,0.4572004028197383,0.44503411675511595,1.0,0.6704288939051932,0.23088454936100955,0.3239372222331579,2,-1
2023-11-21,0.19068986162510987,0.4572004028197383,0.44503411675511595,1.0,0.6455981941309272,0.25262374817736655,0.31991037860588756,0,1
2023-11-22,0.1818282957360619,0.4572004028197383,0.44503411675511595,1.0,0.5869074492099313,0.24512746779311745,0.32798610320666943,0,-1
2023-11-24,0.19259673970232732,0.4572004028197383,0.44503411675511595,1.0,0.6580135440180588,0.29010500711895704,0.32917783154224656,2,1
2023-11-27,0.20661805305711495,0.4572004028197383,0.44503411675511595,1.0,0.6613995485327315,0.31184406295565814,0.32527379798043776,1,1
2023-11-28,0.23454839971834202,0.4572004028197383,0.44503411675511595,1.0,0.7404063205417628,0.3388306151470931,0.3272280612869297,1,1
2023-11-29,0.2376891602171251,0.4572004028197383,0.44503411675511595,1.0,0.6975169300225732,0.3358320458015308,0.32533948210952623,2,1
2023-11-30,0.22882776548668776,0.4572004028197383,0.44503411675511595,1.0,0.6286681715575624,0.35457267527232594,0.33288481271678994,2,-1
2023-12-01,0.2653952890988746,0.18982880161127902,0.4828249839622103,1.0,0.5948081264108374,0.36956523604082414,0.3446412020495161,2,1
2023-12-04,0.218844597224424,0.18982880161127902,0.4828249839622103,1.0,0.533860045146727,0.30434778257140904,0.3337523995032826,0,-1
2023-12-05,0.21088041592911605,0.18982880161127902,0.4828249839622103,1.0,0.4920993227990986,0.2788606580324111,0.33261330405290346,0,-1
2023-12-06,0.2186202082863366,0.18982880161127902,0.4828249839622103,1.0,0.49548532731377093,0.2646177396003032,0.32479603687211756,0,1
2023-12-07,0.2220974666129461,0.18982880161127902,0.4828249839622103,1.0,0.49999999999999933,0.2541230328501477,0.34068004255133444,1,1
2023-12-08,0.19394273101363219,0.18982880161127902,0.4828249839622103,1.0,0.4458239277652367,0.2023988554764493,0.348909172756534,1,-1
2023-12-11,0.17094774288005893,0.18982880161127902,0.4828249839622103,1.0,0.44695259593679504,0.18815593704434141,0.3568269987017222,1,-1
2023-12-12,0.16982614050684214,0.18982880161127902,0.4828249839622103,1.0,0.49548532731377093,0.18290858366926388,0.36614280542692124,1,-1
2023-12-13,0.21626472349155362,0.18982880161127902,0.4828249839622103,1.0,0.4988713318284408,0.25262374817736655,0.3939188477933987,0,1
2023-12-14,0.22860337654860002,0.18982880161127902,0.4828249839622103,1.0,0.7291196388261842,0.2811094420619268,0.3993785468359933,0,1
2023-12-15,0.20919792678998533,0.18982880161127902,0.4828249839622103,1.0,0.6264108352144482,0.25712145921605345,0.3992208621352181,2,-1
2023-12-18,0.21873248833468467,0.18982880161127902,0.4828249839622103,1.0,0.6422121896162549,0.2548725322068822,0.40858480869443914,1,1
2023-12-19,0.2330902995172986,0.18982880161127902,0.4828249839622103,1.0,0.7065462753950325,0.2721140199845523,0.4207706053466457,2,1
2023-12-20,0.22153675100564213,0.18982880161127902,0.4828249839622103,1.0,0.6839729119638833,0.2728636623209427,0.3900892705082112,2,-1
2023-12-21,0.23645527779555936,0.18982880161127902,0.4828249839622103,1.0,0.7212189616252835,0.2931034334848631,0.4112971139206708,1,1
2023-12-22,0.24587773045052014,0.18982880161127902,0.4828249839622103,1.0,0.7415349887133185,0.2788606580324111,0.41474991677157613,1,1
2023-12-26,0.26214241971035185,0.18982880161127902,0.4828249839622103,1.0,0.772009029345371,0.28485765374387906,0.42356613899703144,1,1
2023-12-27,0.2719011990345291,0.18982880161127902,0.4828249839622103,1.0,0.8611738148984196,0.28710643777339473,0.42655893898950004,2,1
2023-12-28,0.2593381570393944,0.18982880161127902,0.4828249839622103,1.0,0.8148984198645604,0.2691154506389901,0.4273345252043056,2,-1
2023-12-29,0.25597300760252334,0.18982880161127902,0.4828249839622103,1.0,0.8024830699774288,0.2533733905137573,0.42141033025209873,2,-1
2024-01-02,0.2509253690265218,0.31520644511581075,0.5445850586108332,1.0,0.6839729119638833,0.24362818312033663,0.4095794846427513,0,-1
2024-01-03,0.2330902995172986,0.31520644511581075,0.5445850586108332,1.0,0.6297968397291207,0.19940028613088734,0.39291989274872907,0,-1
2024-01-04,0.235221566532604,0.31520644511581075,0.5445850586108332,1.0,0.6839729119638833,0.20089957080366805,0.3858521092949677,0,1
2024-01-05,0.23555806436042953,0.31520644511581075,0.5445850586108332,1.0,0.6839729119638833,0.21064463521743326,0.38960295120717603,0,1
2024-01-08,0.21895670611416213,0.31520644511581075,0.5445850586108332,1.0,0.7054176072234768,0.20464763950596487,0.41865416428820257,1,-1
2024-01-09,0.2196297017698144,0.31520644511581075,0.5445850586108332,1.0,0.6591422121896147,0.1949025750922001,0.4155693637240462,1,1
2024-01-10,0.21480645213190047,0.31520644511581075,0.5445850586108332,1.0,0.6873589164785558,0.19040486405351287,0.4273783859419703,1,-1
2024-01-11,0.21895670611416213,0.31520644511581075,0.5445850586108332,1.0,0.6681715575620792,0.18140929899648262,0.4259718469692445,1,1
2024-01-12,0.23959620945295307,0.31520644511581075,0.5445850586108332,1.0,0.6862302483070002,0.209145493524308,0.42754484279027916,2,1
2024-01-16,0.21940548399033638,0.31520644511581075,0.5445850586108332,1.0,0.5993227990970653,0.19190400574663813,0.41972329651313556,1,-1
2024-01-17,0.19618610691867638,0.31520644511581075,0.5445850586108332,1.0,0.5722347629796853,0.16866566523715598,0.40799322362300827,1,-1
2024-01-18,0.21334818077224732,0.31520644511581075,0.5445850586108332,1.0,0.5778781038374721,0.1806596566600922,0.42627844422326266,2,1
2024-01-19,0.2196297017698144,0.31520644511581075,0.5445850586108332,1.0,0.6049661399548547,0.1701649499099367,0.45207412079546716,2,1
2024-01-22,0.21166569163311683,0.31520644511581075,0.5445850586108332,1.0,0.613995485327314,0.13643175967064303,0.45672763808429984,2,-1
2024-01-23,0.2198540907079018,0.31520644511581075,0.5445850586108332,1.0,0.5395033860045162,0.15967024315978162,0.46293660689910154,2,1
2024-01-24,0.20246762791624368,0.31520644511581075,0.5445850586108332,1.0,0.6207674943566617,0.17316337627584277,0.4646672874209118,0,-1
2024-01-25,0.21076830703937727,0.31520644511581075,0.5445850586108332,1.0,0.5485327313769781,0.19040486405351287,0.47588921761858016,0,1
2024-01-26,0.20931003567972456,0.31520644511581075,0.5445850586108332,1.0,0.5812641083521446,0.1844078683420446,0.4744914507933874,2,-1
2024-01-29,0.2241166247385123,0.31520644511581075,0.5445850586108332,1.0,0.5146726862302478,0.21064463521743326,0.49068654677779755,1,1
2024-01-30,0.22703299629920887,0.31520644511581075,0.5445850586108332,1.0,0.5564334085778786,0.209145493524308,0.48938955267182516,2,1
2024-01-31,0.22546261604981693,0.31520644511581075,0.5445850586108332,1.0,0.5688487584650104,0.18815593704434141,0.4546330204172807,2,-1
2024-02-01,0.24744811069991163,0.4843907351460226,0.6162010847378534,1.0,0.5801354401805889,0.21064463521743326,0.4811604224666254,2,1
2024-02-02,0.22725738523729638,0.4843907351460226,0.6162010847378534,1.0,0.4920993227990986,0.17616194562140497,0.5041297558946692,2,-1
2024-02-05,0.21559172783590158,0.4843907351460226,0.6162010847378534,1.0,0.4345372460496635,0.15517238914143816,0.4972066058977932,0,-1
2024-02-06,0.2265843895816439,0.4843907351460226,0.6162010847378534,1.0,0.4514672686230259,0.1581709584870007,0.5022105811783092,0,1
2024-02-07,0.2260235028157303,0.4843907351460226,0.6162010847378534,1.0,0.4717832957110608,0.14467768239128276,0.5201014830492158,2,-1
2024-02-08,0.2241166247385123,0.4843907351460226,0.6162010847378534,1.0,0.4774266365688473,0.16866566523715598,0.5213503373211662,2,-1
2024-02-09,0.2159282256637271,0.4843907351460226,0.6162010847378534,1.0,0.48645598194130946,0.17091459224632743,0.5339259596515448,2,-1
2024-02-12,0.2104318092115514,0.4843907351460226,0.6162010847378534,1.0,0.4774266365688473,0.1769115879577957,0.5318358350357008,0,-1
2024-02-13,0.18149179790823639,0.4843907351460226,0.6162010847378534,1.0,0.41647855530474254,0.1349326179775182,0.5017460852686974,0,-1
2024-02-14,0.18025791548667064,0.4843907351460226,0.6162010847378534,1.0,0.4334085778781025,0.1529236051119227,0.5225377865603854,0,-1
2024-02-15,0.19416711995171915,0.4843907351460226,0.6162010847378534,1.0,0.4627539503386018,0.19040486405351287,0.5352931309377812,1,1
2024-02-16,0.20179463226059163,0.4843907351460226,0.6162010847378534,1.0,0.4717832957110608,0.22413791131315108,0.5247066465492084,1,1
2024-02-20,0.21446995430407428,0.4843907351460226,0.6162010847378534,1.0,0.5225733634311511,0.20014992846727764,0.5115349460962234,1,1
2024-02-21,0.2145820631938124,0.4843907351460226,0.6162010847378534,1.0,0.527088036117382,0.19190400574663813,0.5142911120601198,2,1
2024-02-22,0.21547944778755207,0.4843907351460226,0.6162010847378534,1.0,0.5237020316027092,0.18140929899648262,0.5604007288156919,2,1
2024-02-23,0.2273694941270346,0.4843907351460226,0.6162010847378534,1.0,0.5383747178329576,0.1941529327558098,0.5611763150304973,2,1
2024-02-26,0.22265835337885914,0.4843907351460226,0.6162010847378534,1.0,0.5688487584650104,0.1664168812076402,0.5527325881429664,1,-1
2024-02-27,0.2204149774738154,0.4843907351460226,0.6162010847378534,1.0,0.571106094808127,0.1626686695256876,0.5565230116964822,2,-1
2024-02-28,0.2242287336282514,0.4843907351460226,0.6162010847378534,1.0,0.5553047404063203,0.16116938485290644,0.5528333608621868,2,1
2024-02-29,0.2351092864842544,0.4843907351460226,0.6162010847378534,1.0,0.5146726862302478,0.17466266094862393,0.5644496097892032,2,1
2024-03-01,0.2752663484713996,0.5815709969788521,0.6794774596139268,1.0,0.542889390519186,0.2076462088515273,0.582331739512577,2,1
2024-03-04,0.3102634918341948,0.5815709969788521,0.6794774596139268,1.0,0.5767494356659162,0.25937038622522524,0.5796457507289444,1,1
2024-03-05,0.32349970064359085,0.5815709969788521,0.6794774596139268,1.0,0.5756207674943581,0.24512746779311745,0.55672883623128,1,1
2024-03-06,0.34167126798063946,0.5815709969788521,0.6794774596139268,1.0,0.6343115124153489,0.27736137335962996,0.5681696422076371,0,1
2024-03-07,0.3543465900241231,0.5815709969788521,0.6794774596139268,1.0,0.6659142212189622,0.2878560801097855,0.591217924963478,0,1
2024-03-08,0.3733034330651735,0.5815709969788521,0.6794774596139268,1.0,0.6659142212189622,0.28710643777339473,0.5764644565419254,2,1
2024-03-11,0.3774536870474355,0.5815709969788521,0.6794774596139268,1.0,0.651241534988714,0.296102002830425,0.5739449246066016,1,1
2024-03-12,0.35266392972638244,0.5815709969788521,0.6794774596139268,1.0,0.6399548532731381,0.27661173102323955,0.5990657876832203,1,-1
2024-03-13,0.3683679033789106,0.5815709969788521,0.6794774596139268,1.0,0.6693002257336349,0.32908555073332835,0.5947015373081578,1,1
