Date,SLV,^GSPC
2020-08-14,24.579999923706055,3372.85009765625
2020-08-17,25.6200008392334,3381.989990234375
2020-08-18,25.8799991607666,3389.780029296875
2020-08-19,24.8799991607666,3374.85009765625
2020-08-20,25.610000610351562,3385.510009765625
2020-08-21,24.899999618530273,3397.159912109375
2020-08-24,24.600000381469727,3431.280029296875
2020-08-25,24.760000228881836,3443.6201171875
2020-08-26,25.56999969482422,3478.72998046875
2020-08-27,25.15999984741211,3484.550048828125
2020-08-28,25.610000610351562,3508.010009765625
2020-08-31,26.229999542236328,3500.31005859375
2020-09-01,26.139999389648438,3526.64990234375
2020-09-02,25.549999237060547,3580.840087890625
2020-09-03,24.739999771118164,3455.06005859375
2020-09-04,25.059999465942383,3426.9599609375
2020-09-08,24.75,3331.840087890625
2020-09-09,25.18000030517578,3398.9599609375
2020-09-10,24.860000610351562,3339.18994140625
2020-09-11,24.899999618530273,3340.969970703125
2020-09-14,25.290000915527344,3383.5400390625
2020-09-15,25.229999542236328,3401.199951171875
2020-09-16,25.229999542236328,3385.489990234375
2020-09-17,25.229999542236328,3357.010009765625
2020-09-18,24.93000030517578,3319.469970703125
2020-09-21,23.030000686645508,3281.06005859375
2020-09-22,22.790000915527344,3315.570068359375
2020-09-23,21.170000076293945,3236.919921875
2020-09-24,21.559999465942383,3246.590087890625
2020-09-25,21.299999237060547,3298.4599609375
2020-09-28,22.020000457763672,3351.60009765625
2020-09-29,22.5,3335.469970703125
2020-09-30,21.639999389648438,3363.0
2020-10-01,22.09000015258789,3380.800048828125
2020-10-02,22.1299991607666,3348.419921875
2020-10-05,22.6200008392334,3408.60009765625
2020-10-06,21.729999542236328,3360.969970703125
2020-10-07,22.09000015258789,3419.43994140625
2020-10-08,22.18000030517578,3446.830078125
2020-10-09,23.40999984741211,3477.139892578125
2020-10-12,23.329999923706055,3534.219970703125
2020-10-13,22.489999771118164,3511.929931640625
2020-10-14,22.540000915527344,3488.669921875
2020-10-15,22.59000015258789,3483.340087890625
2020-10-16,22.420000076293945,3483.81005859375
2020-10-19,22.579999923706055,3426.919921875
2020-10-20,23.020000457763672,3443.1201171875
2020-10-21,23.290000915527344,3435.56005859375
2020-10-22,22.959999084472656,3453.489990234375
2020-10-23,22.940000534057617,3465.389892578125
2020-10-26,22.610000610351562,3400.969970703125
2020-10-27,22.729999542236328,3390.679931640625
2020-10-28,21.780000686645508,3271.030029296875
2020-10-29,21.709999084472656,3310.110107421875
2020-10-30,21.989999771118164,3269.9599609375
2020-11-02,22.40999984741211,3310.239990234375
2020-11-03,22.440000534057617,3369.159912109375
2020-11-04,22.239999771118164,3443.43994140625
2020-11-05,23.610000610351562,3510.449951171875
2020-11-06,23.790000915527344,3509.43994140625
2020-11-09,22.5,3550.5
2020-11-10,22.43000030517578,3545.530029296875
2020-11-11,22.520000457763672,3572.659912109375
2020-11-12,22.549999237060547,3537.010009765625
2020-11-13,22.899999618530273,3585.14990234375
2020-11-16,23.020000457763672,3626.909912109375
2020-11-17,22.739999771118164,3609.530029296875
2020-11-18,22.549999237060547,3567.7900390625
2020-11-19,22.420000076293945,3581.8701171875
2020-11-20,22.489999771118164,3557.5400390625
2020-11-23,21.93000030517578,3577.590087890625
2020-11-24,21.6299991607666,3635.409912109375
2020-11-25,21.719999313354492,3629.64990234375
2020-11-27,21.049999237060547,3638.35009765625
2020-11-30,21.049999237060547,3621.6298828125
2020-12-01,22.299999237060547,3662.449951171875
2020-12-02,22.329999923706055,3669.010009765625
2020-12-03,22.43000030517578,3666.719970703125
2020-12-04,22.479999542236328,3699.1201171875
2020-12-07,22.81999969482422,3691.9599609375
2020-12-08,22.81999969482422,3702.25
2020-12-09,22.229999542236328,3672.820068359375
2020-12-10,22.31999969482422,3668.10009765625
2020-12-11,22.260000228881836,3663.4599609375
2020-12-14,22.15999984741211,3647.489990234375
2020-12-15,22.799999237060547,3694.6201171875
2020-12-16,23.6200008392334,3701.169921875
2020-12-17,24.149999618530273,3722.47998046875
2020-12-18,23.959999084472656,3709.409912109375
2020-12-21,24.3799991607666,3694.919921875
2020-12-22,23.43000030517578,3687.260009765625
2020-12-23,23.799999237060547,3690.010009765625
2020-12-24,23.959999084472656,3703.06005859375
2020-12-28,24.43000030517578,3735.360107421875
2020-12-29,24.389999389648438,3727.0400390625
2020-12-30,24.760000228881836,3732.0400390625
2020-12-31,24.56999969482422,3756.070068359375
2021-01-04,25.350000381469727,3700.64990234375
2021-01-05,25.670000076293945,3726.860107421875
2021-01-06,25.34000015258789,3748.139892578125
2021-01-07,25.260000228881836,3803.7900390625
2021-01-08,23.510000228881836,3824.679931640625
2021-01-11,23.209999084472656,3799.610107421875
2021-01-12,23.719999313354492,3801.18994140625
2021-01-13,23.440000534057617,3809.840087890625
2021-01-14,23.709999084472656,3795.5400390625
2021-01-15,22.950000762939453,3768.25
2021-01-19,23.3799991607666,3798.909912109375
2021-01-20,24.010000228881836,3851.85009765625
2021-01-21,24.149999618530273,3853.070068359375
2021-01-22,23.65999984741211,3841.469970703125
2021-01-25,23.549999237060547,3855.360107421875
2021-01-26,23.649999618530273,3849.6201171875
2021-01-27,23.420000076293945,3750.77001953125
2021-01-28,24.719999313354492,3787.3798828125
2021-01-29,24.989999771118164,3714.239990234375
2021-02-01,26.760000228881836,3773.860107421875
2021-02-02,24.540000915527344,3826.31005859375
2021-02-03,24.93000030517578,3830.169921875
2021-02-04,24.479999542236328,3871.739990234375
2021-02-05,24.950000762939453,3886.830078125
2021-02-08,25.389999389648438,3915.590087890625
2021-02-09,25.280000686645508,3911.22998046875
2021-02-10,25.06999969482422,3909.8798828125
2021-02-11,25.09000015258789,3916.3798828125
2021-02-12,25.309999465942383,3934.830078125
2021-02-16,25.260000228881836,3932.590087890625
2021-02-17,25.399999618530273,3931.330078125
2021-02-18,25.059999465942383,3913.969970703125
2021-02-19,25.260000228881836,3906.7099609375
2021-02-22,26.270000457763672,3876.5
2021-02-23,25.709999084472656,3881.3701171875
2021-02-24,25.940000534057617,3925.429931640625
2021-02-25,25.399999618530273,3829.340087890625
2021-02-26,24.65999984741211,3811.14990234375
2021-03-01,24.600000381469727,3901.820068359375
2021-03-02,24.799999237060547,3870.2900390625
2021-03-03,24.280000686645508,3819.719970703125
2021-03-04,23.559999465942383,3768.469970703125
2021-03-05,23.360000610351562,3841.93994140625
2021-03-08,23.31999969482422,3821.35009765625
2021-03-09,24.049999237060547,3875.43994140625
2021-03-10,24.31999969482422,3898.81005859375
2021-03-11,24.25,3939.340087890625
2021-03-12,24.030000686645508,3943.340087890625
2021-03-15,24.329999923706055,3968.93994140625
2021-03-16,24.100000381469727,3962.7099609375
2021-03-17,24.420000076293945,3974.1201171875
2021-03-18,24.100000381469727,3915.4599609375
2021-03-19,24.309999465942383,3913.10009765625
2021-03-22,23.940000534057617,3940.590087890625
2021-03-23,23.219999313354492,3910.52001953125
2021-03-24,23.239999771118164,3889.139892578125
2021-03-25,23.290000915527344,3909.52001953125
2021-03-26,23.229999542236328,3974.5400390625
2021-03-29,22.90999984741211,3971.090087890625
2021-03-30,22.260000228881836,3958.550048828125
2021-03-31,22.700000762939453,3972.889892578125
2021-04-01,23.149999618530273,4019.8701171875
2021-04-05,23.09000015258789,4077.909912109375
2021-04-06,23.34000015258789,4073.93994140625
2021-04-07,23.329999923706055,4079.949951171875
2021-04-08,23.6200008392334,4097.169921875
2021-04-09,23.40999984741211,4128.7998046875
2021-04-12,23.040000915527344,4127.990234375
2021-04-13,23.510000228881836,4141.58984375
2021-04-14,23.59000015258789,4124.66015625
2021-04-15,24.030000686645508,4170.419921875
2021-04-16,24.09000015258789,4185.47021484375
2021-04-19,23.979999542236328,4163.259765625
2021-04-20,23.959999084472656,4134.93994140625
2021-04-21,24.700000762939453,4173.419921875
2021-04-22,24.209999084472656,4134.97998046875
2021-04-23,24.139999389648438,4180.169921875
2021-04-26,24.299999237060547,4187.6201171875
2021-04-27,24.389999389648438,4186.72021484375
2021-04-28,24.399999618530273,4183.18017578125
2021-04-29,24.25,4211.47021484375
2021-04-30,24.010000228881836,4181.169921875
2021-05-03,24.959999084472656,4192.66015625
2021-05-04,24.56999969482422,4164.66015625
2021-05-05,24.56999969482422,4167.58984375
2021-05-06,25.3700008392334,4201.6201171875
2021-05-07,25.469999313354492,4232.60009765625
2021-05-10,25.350000381469727,4188.43017578125
2021-05-11,25.670000076293945,4152.10009765625
2021-05-12,25.09000015258789,4063.0400390625
2021-05-13,25.15999984741211,4112.5
2021-05-14,25.459999084472656,4173.85009765625
2021-05-17,26.190000534057617,4163.2900390625
2021-05-18,26.149999618530273,4127.830078125
2021-05-19,25.729999542236328,4115.68017578125
2021-05-20,25.790000915527344,4159.1201171875
2021-05-21,25.530000686645508,4155.85986328125
2021-05-24,25.75,4197.0498046875
2021-05-25,25.989999771118164,4188.1298828125
2021-05-26,25.670000076293945,4195.990234375
2021-05-27,25.850000381469727,4200.8798828125
2021-05-28,25.899999618530273,4204.10986328125
2021-06-01,25.84000015258789,4202.0400390625
2021-06-02,26.149999618530273,4208.1201171875
2021-06-03,25.459999084472656,4192.85009765625
2021-06-04,25.780000686645508,4229.89013671875
2021-06-07,25.899999618530273,4226.52001953125
2021-06-08,25.610000610351562,4227.259765625
2021-06-09,25.780000686645508,4219.5498046875
2021-06-10,25.969999313354492,4239.18017578125
2021-06-11,25.8700008392334,4247.43994140625
2021-06-14,25.84000015258789,4255.14990234375
2021-06-15,25.649999618530273,4246.58984375
2021-06-16,25.260000228881836,4223.7001953125
2021-06-17,24.049999237060547,4221.85986328125
2021-06-18,23.8799991607666,4166.4501953125
2021-06-21,24.079999923706055,4224.7900390625
2021-06-22,23.850000381469727,4246.43994140625
2021-06-23,23.93000030517578,4241.83984375
2021-06-24,24.040000915527344,4266.490234375
2021-06-25,24.18000030517578,4280.7001953125
2021-06-28,24.209999084472656,4290.60986328125
2021-06-29,23.889999389648438,4291.7998046875
2021-06-30,24.219999313354492,4297.5
2021-07-01,24.110000610351562,4319.93994140625
2021-07-02,24.549999237060547,4352.33984375
2021-07-06,24.229999542236328,4343.5400390625
2021-07-07,24.239999771118164,4358.1298828125
2021-07-08,24.010000228881836,4320.81982421875
2021-07-09,24.190000534057617,4369.5498046875
2021-07-12,24.280000686645508,4384.6298828125
2021-07-13,24.079999923706055,4369.2099609375
2021-07-14,24.329999923706055,4374.2998046875
2021-07-15,24.3799991607666,4360.02978515625
2021-07-16,23.770000457763672,4327.16015625
2021-07-19,23.290000915527344,4258.490234375
2021-07-20,23.139999389648438,4323.06005859375
2021-07-21,23.420000076293945,4358.68994140625
2021-07-22,23.559999465942383,4367.47998046875
2021-07-23,23.350000381469727,4411.7900390625
2021-07-26,23.360000610351562,4422.2998046875
2021-07-27,22.959999084472656,4401.4599609375
2021-07-28,23.170000076293945,4400.64013671875
2021-07-29,23.719999313354492,4419.14990234375
2021-07-30,23.6299991607666,4395.259765625
2021-08-02,23.530000686645508,4387.16015625
2021-08-03,23.68000030517578,4423.14990234375
2021-08-04,23.540000915527344,4402.66015625
2021-08-05,23.299999237060547,4429.10009765625
2021-08-06,22.520000457763672,4436.52001953125
2021-08-09,21.75,4432.35009765625
2021-08-10,21.6200008392334,4436.75
2021-08-11,21.84000015258789,4442.41015625
2021-08-12,21.5,4460.830078125
2021-08-13,21.969999313354492,4468.0
2021-08-16,22.100000381469727,4479.7099609375
2021-08-17,21.899999618530273,4448.080078125
2021-08-18,21.760000228881836,4400.27001953125
2021-08-19,21.510000228881836,4405.7998046875
2021-08-20,21.350000381469727,4441.669921875
2021-08-23,21.8799991607666,4479.52978515625
2021-08-24,22.079999923706055,4486.22998046875
2021-08-25,22.09000015258789,4496.18994140625
2021-08-26,21.850000381469727,4470.0
2021-08-27,22.329999923706055,4509.3701171875
2021-08-30,22.260000228881836,4528.7900390625
2021-08-31,22.139999389648438,4522.68017578125
2021-09-01,22.3700008392334,4524.08984375
2021-09-02,22.139999389648438,4536.9501953125
2021-09-03,22.8799991607666,4535.43017578125
2021-09-07,22.510000228881836,4520.02978515625
2021-09-08,22.170000076293945,4514.06982421875
2021-09-09,22.270000457763672,4493.27978515625
2021-09-10,21.989999771118164,4458.580078125
2021-09-13,21.989999771118164,4468.72998046875
2021-09-14,22.100000381469727,4443.0498046875
2021-09-15,22.06999969482422,4480.7001953125
2021-09-16,21.25,4473.75
2021-09-17,20.739999771118164,4432.990234375
2021-09-20,20.59000015258789,4357.72998046875
2021-09-21,20.84000015258789,4354.18994140625
2021-09-22,20.989999771118164,4395.64013671875
2021-09-23,20.90999984741211,4448.97998046875
2021-09-24,20.709999084472656,4455.47998046875
2021-09-27,20.940000534057617,4443.10986328125
2021-09-28,20.780000686645508,4352.6298828125
2021-09-29,19.950000762939453,4359.4599609375
2021-09-30,20.520000457763672,4307.5400390625
2021-10-01,20.829999923706055,4357.0400390625
2021-10-04,20.979999542236328,4300.4599609375
2021-10-05,20.920000076293945,4345.72021484375
2021-10-06,20.959999084472656,4363.5498046875
2021-10-07,20.899999618530273,4399.759765625
2021-10-08,20.950000762939453,4391.33984375
2021-10-11,20.8799991607666,4361.18994140625
2021-10-12,20.93000030517578,4350.64990234375
2021-10-13,21.329999923706055,4363.7998046875
2021-10-14,21.799999237060547,4438.259765625
2021-10-15,21.579999923706055,4471.3701171875
2021-10-18,21.489999771118164,4486.4599609375
2021-10-19,21.889999389648438,4519.6298828125
2021-10-20,22.530000686645508,4536.18994140625
2021-10-21,22.350000381469727,4549.77978515625
2021-10-22,22.540000915527344,4544.89990234375
2021-10-25,22.739999771118164,4566.47998046875
2021-10-26,22.3700008392334,4574.7900390625
2021-10-27,22.290000915527344,4551.68017578125
2021-10-28,22.270000457763672,4596.419921875
2021-10-29,22.09000015258789,4605.3798828125
2021-11-01,22.229999542236328,4613.669921875
2021-11-02,21.799999237060547,4630.64990234375
2021-11-03,21.809999465942383,4660.56982421875
2021-11-04,22.0,4680.06005859375
2021-11-05,22.350000381469727,4697.52978515625
2021-11-08,22.649999618530273,4701.7001953125
2021-11-09,22.530000686645508,4685.25
2021-11-10,22.8700008392334,4646.7099609375
2021-11-11,23.350000381469727,4649.27001953125
2021-11-12,23.420000076293945,4682.85009765625
2021-11-15,23.239999771118164,4682.7998046875
2021-11-16,22.959999084472656,4700.89990234375
2021-11-17,23.170000076293945,4688.669921875
2021-11-18,22.959999084472656,4704.5400390625
2021-11-19,22.75,4697.9599609375
2021-11-22,22.34000015258789,4682.93994140625
2021-11-23,21.920000076293945,4690.7001953125
2021-11-24,21.790000915527344,4701.4599609375
2021-11-26,21.3700008392334,4594.6201171875
2021-11-29,21.15999984741211,4655.27001953125
2021-11-30,21.059999465942383,4567.0
2021-12-01,20.56999969482422,4513.0400390625
2021-12-02,20.690000534057617,4577.10009765625
2021-12-03,20.850000381469727,4538.43017578125
2021-12-06,20.709999084472656,4591.669921875
2021-12-07,20.809999465942383,4686.75
2021-12-08,20.760000228881836,4701.2099609375
2021-12-09,20.299999237060547,4667.4501953125
2021-12-10,20.5,4712.02001953125
2021-12-13,20.610000610351562,4668.97021484375
2021-12-14,20.309999465942383,4634.08984375
2021-12-15,20.40999984741211,4709.85009765625
2021-12-16,20.790000915527344,4668.669921875
2021-12-17,20.68000030517578,4620.64013671875
2021-12-20,20.56999969482422,4568.02001953125
2021-12-21,20.770000457763672,4649.22998046875
2021-12-22,21.100000381469727,4696.56005859375
2021-12-23,21.15999984741211,4725.7900390625
2021-12-27,21.329999923706055,4791.18994140625
2021-12-28,21.270000457763672,4786.35009765625
2021-12-29,21.110000610351562,4793.06005859375
2021-12-30,21.34000015258789,4778.72998046875
2021-12-31,21.510000228881836,4766.18017578125
2022-01-03,21.18000030517578,4796.56005859375
2022-01-04,21.31999969482422,4793.5400390625
2022-01-05,21.0,4700.580078125
2022-01-06,20.510000228881836,4696.0498046875
2022-01-07,20.6200008392334,4677.02978515625
2022-01-10,20.760000228881836,4670.2900390625
2022-01-11,21.049999237060547,4713.06982421875
2022-01-12,21.450000762939453,4726.35009765625
2022-01-13,21.329999923706055,4659.02978515625
2022-01-14,21.200000762939453,4662.85009765625
2022-01-18,21.690000534057617,4577.10986328125
2022-01-19,22.3700008392334,4532.759765625
2022-01-20,22.6200008392334,4482.72998046875
2022-01-21,22.3799991607666,4397.93994140625
2022-01-24,22.110000610351562,4410.1298828125
2022-01-25,22.020000457763672,4356.4501953125
2022-01-26,21.719999313354492,4349.93017578125
2022-01-27,21.020000457763672,4326.509765625
2022-01-28,20.709999084472656,4431.85009765625
2022-01-31,20.799999237060547,4515.5498046875
2022-02-01,20.940000534057617,4546.5400390625
2022-02-02,20.93000030517578,4589.3798828125
2022-02-03,20.709999084472656,4477.43994140625
2022-02-04,20.790000915527344,4500.52978515625
2022-02-07,21.270000457763672,4483.8701171875
2022-02-08,21.450000762939453,4521.5400390625
2022-02-09,21.530000686645508,4587.18017578125
2022-02-10,21.420000076293945,4504.080078125
2022-02-11,21.829999923706055,4418.64013671875
2022-02-14,22.049999237060547,4401.669921875
2022-02-15,21.610000610351562,4471.06982421875
2022-02-16,21.8700008392334,4475.009765625
2022-02-17,22.040000915527344,4380.259765625
2022-02-18,22.1200008392334,4348.8701171875
2022-02-22,22.309999465942383,4304.759765625
2022-02-23,22.729999542236328,4225.5
2022-02-24,22.309999465942383,4288.7001953125
2022-02-25,22.399999618530273,4384.64990234375
2022-02-28,22.6200008392334,4373.93994140625
2022-03-01,23.540000915527344,4306.259765625
2022-03-02,23.3700008392334,4386.5400390625
2022-03-03,23.290000915527344,4363.490234375
2022-03-04,23.639999389648438,4328.8701171875
2022-03-07,23.700000762939453,4201.08984375
2022-03-08,24.450000762939453,4170.7001953125
2022-03-09,23.799999237060547,4277.8798828125
2022-03-10,24.010000228881836,4259.52001953125
2022-03-11,23.8700008392334,4204.31005859375
2022-03-14,23.15999984741211,4173.10986328125
2022-03-15,23.0,4262.4501953125
2022-03-16,23.110000610351562,4357.85986328125
2022-03-17,23.329999923706055,4411.669921875
2022-03-18,23.020000457763672,4463.1201171875
2022-03-21,23.280000686645508,4461.18017578125
2022-03-22,22.8799991607666,4511.60986328125
2022-03-23,23.239999771118164,4456.240234375
2022-03-24,23.610000610351562,4520.16015625
2022-03-25,23.479999542236328,4543.06005859375
2022-03-28,22.93000030517578,4575.52001953125
2022-03-29,22.90999984741211,4631.60009765625
2022-03-30,22.940000534057617,4602.4501953125
2022-03-31,22.8799991607666,4530.41015625
2022-04-01,22.739999771118164,4545.85986328125
2022-04-04,22.6299991607666,4582.64013671875
2022-04-05,22.360000610351562,4525.1201171875
2022-04-06,22.56999969482422,4481.14990234375
2022-04-07,22.700000762939453,4500.2099609375
2022-04-08,22.81999969482422,4488.27978515625
2022-04-11,23.149999618530273,4412.52978515625
2022-04-12,23.469999313354492,4397.4501953125
2022-04-13,23.75,4446.58984375
2022-04-14,23.639999389648438,4392.58984375
2022-04-18,23.8700008392334,4391.68994140625
2022-04-19,23.239999771118164,4462.2099609375
2022-04-20,23.280000686645508,4459.4501953125
2022-04-21,22.790000915527344,4393.66015625
2022-04-22,22.309999465942383,4271.77978515625
2022-04-25,21.829999923706055,4296.1201171875
2022-04-26,21.649999618530273,4175.2001953125
2022-04-27,21.489999771118164,4183.9599609375
2022-04-28,21.420000076293945,4287.5
2022-04-29,21.040000915527344,4131.93017578125
2022-05-02,20.8700008392334,4155.3798828125
2022-05-03,20.829999923706055,4175.47998046875
2022-05-04,21.280000686645508,4300.169921875
2022-05-05,20.780000686645508,4146.8701171875
2022-05-06,20.65999984741211,4123.33984375
2022-05-09,20.030000686645508,3991.239990234375
2022-05-10,19.549999237060547,4001.050048828125
2022-05-11,19.8700008392334,3935.179931640625
2022-05-12,19.1200008392334,3930.080078125
